image_path,reference_caption,generated_caption
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2389067.jpg,a large white cockatoo bird is eating a piece of pizza. the bird is holding the piece of pizza with it ' s foot. the bird has grey feet and is standing on it ' s cage door. there is a toy for the bird on the right. the bird ' s cage is in the corner of a room. there is a window with pink curtains behind the cage. there are books in the corner behind the bird ' s cage. there is a picture on the wall,a white bird is sitting on top of a bird cage with a piece of pizza in its beak and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of pizza in its mouth and a piece of paper on the top of the cage and a window behind the
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2320316.jpg,"a yellow school bus is in the intersection of a city street. the door on the bus is black and there are two "" stop "" signs on the side. stopped at the crosswalk on the left of the bus there is a red jeep. at the intersection behind the bus there is a traffic signal.","a school bus is driving down the street on a cloudy day in a city on a cloudy day, there are no cars on the street, but there are no people on the street on the bus, and there are no people on the bus, but there are no cars on the street, and there are no people on the bus, but there are no cars on the street, and there are no people on the bus, and there are no people on the bus, and there are no people"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2345313.jpg,there is a kite in the sky. the sky is white. the kite has blue swirly tail. the kite looks like a fish. it has blue in the center and purple fins with black borders. the kite has eyes with black irises. there ' s a diamond shape on the center. the diamond is yellow and orange with black border. the tail is stripes of black and white.,a colorful kite is flying in the sky above a body of water on a cloudy day
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2405292.jpg,animals are standing in front of a building. there are zebras and giraffes. the building is brown and there are large trees behind the building.,"there are giraffes and zebras in an enclosure at a zoo in africa, one of the giraffes is standing in the shade and the other one is standing in the shade of the enclosure and looking towards the camera as if it is looking at the camera as if it is looking at something that is going on in the distance as well as a building that looks like a building with a roof over it and a roof that looks like a roof over the top of the roof and"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2404880.jpg,"a baseball player has swung his bat in an attempt to hit a baseball. the player is wearing baseball gloves, a helmet, and a grey uniform with red trim. behind him, the catcher is crouched, trying to catch the ball. this player is dressed in a blue jersey with white pants. he has a mask on.","a baseball player is swinging a bat at a ball that is in the air above home plate on a baseball field on a sunny day in a stadium or stadium, with a catcher behind him, and a catcher behind him, wearing a blue shirt and white pants, and a blue helmet, and a blue shirt with a red and white stripe on the sleeve, and a blue and white uniform on the bottom of the shirt, and a blue helmet on the back of the shirt and a blue shirt with"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2322231.jpg,a gold truck is sitting on the side of the street. there are two homes behind the truck. there is a red door on one of the houses. there are bushes in front of the house.,"a tan truck is parked on the street in front of a house on a cloudy day in the neighborhood of seattle, washington, washington, and seattle, washington, usa, on a cloudy day, with a gray sky above the house and a few trees in the front of the house, and a dog sitting in the back of the truck looking out the window of the window of the truck, looking at the house that is on the street in front of the house, and a red door on the"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2318958.jpg,a man is sitting on a bench in a park. he is wearing dark clothing with light colored shoes. there are trees surrounding a field. there are about thirteen men on the field. twelve of them are wearing white garments and playing a game of soccer. one of them is wearing a pair of black pants and a white shirt and is not participating in the game. there is a car parked in the background of the field.,"a man is sitting on a bench looking at a group of people playing a game of cricket in a park on a sunny day in the park, the man is wearing a hoodie and a pair of pants and a pair of sneakers, and the man is wearing a hoodie with a hoodie on, and the man is wearing a hoodie with a hoodie over his shoulders and a pair of pants with a pair of white sneakers on, and a pair of white tennis shoes with a black"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2337539.jpg,a cast iron frying pan is turned upside down on a stove burner that is turned off. a round piece of dough covers the bottom and two hands holding a knife are cutting off the excess dough to make it fit to the bottom of the pan. next to the stove is a light colored wooden cutting board. the hands are delicate looking as though they belong to a female.,a person is cutting a cake with a knife on a black stove top with a wooden cutting board on it in front of them on a kitchen counter top with a red pot on top of it and a wooden cutting board on the stove top of it with a black handle on it and a wooden board on the stove top of it with a black handle on it and a wooden board on the stove top of it with a black handle on it and a wooden board on the stove top of which a black
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2361712.jpg,a lone giraffe stands next to a brick building and eats the grass on the ground. the giraffe ' s long neck is curved downward so it can reach the grass. it stands in the bright sun. the ground next to the grass appears white. a black iron ladder is attached to the side of the building and can be seen to the left of the giraffe. another iron structure is attached to the wall behind the giraffe.,a giraffe is standing outside on a sunny day in front of a brick building with a window on the side of it and a ladder on the side of it on the wall behind it on the other side of the building is a patch of grass that is growing in the grass behind the giraffe ' s legs and neck as well as the legs of the giraffe ' s head and neck are visible in the picture of the giraffe ' s neck and neck and neck are
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2393255.jpg,a goalie is being seen attempting to block a soccer ball. he is diving towards his left to block the ball. he has on a white tee shirt and blue navy shorts.,"a young boy is playing soccer on a soccer field on a sunny day, he is wearing a white t - shirt and black pants, and his hands are in the air as he reaches up to catch a white ball that is in the air, and he is reaching for it with his right hand, which is reaching towards the ball, which is in the air, and he is reaching out towards the goal, which is white with blue writing on it, and a black net behind it, and"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2364598.jpg,this image is of a white milk bottle shaped vase wit the word love on it near the center. there are red berries on a branch in the vase. next to the vase is a glass object. it has a green tint to the glass. it is only half the size of the mil bottle shaped vase. both items are sitting on a wooden surface near the center of the image.,"a white vase with red berries is sitting on a counter in a room with a blurry background of a door and a person in a doorway in the background of the photo in the background of the photo, a blurry photo of a person in a doorway in the background of the photo, and a blurry door in the background of the photo of the room in the background of the photo, with a blurry image of a person in the doorway of a home in the background of the photo"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2316767.jpg,a woman is sitting on bench. she is reading a book. her hair is really short. she is wearing a white shirt. there is a big lake in front of her. the clouds are very white.,"a man is sitting on a bench looking at the water of a lake in the mountains on a cloudy day in new zealand, with a few clouds in the sky above the mountains, and a few trees in the distance, as well as a few pine trees, and a few bushes, are in the foreground of the image, and the man is wearing a white shirt and has his arms folded out in the air as he sits on the bench looking at the water, and the mountains are in"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2410351.jpg,"a public bathroom has white walls on top and black on the bottom. there is a long counter that is a light color and is reflecting light. there are at least five sinks that are small, round and metalic. there are soap dispensers in the counter next to the sinks. above each sink is a rectangle mirror.","a row of sinks are lined up against a wall in a public bathroom, with a yellow light shining through the mirror above them on the wall above them, and a window behind the sinks, with blinds on the windows above them, and a window behind the sinks, and a window with blinds on the windows above them, and a window with blinds on the windows above them, and a window with blinds on the windows above them, and a window with blinds on the windows above them, and a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2361238.jpg,"a man is standing in a room with his arms stretched out, and holding a white game controller in one of his hands. he is standing on top of a white game pad, that is sitting on the carpeted floor. other people can be seen sitting on sofas in the background. part of a picture can be seen on a wall in the photo. a large plant is seen in front of white window blinds.",a man is standing in a living room holding a white game controller in his hand and standing on a white platform in front of him on a white rug on the floor of a living room in front of a white wall with a picture hanging on the wall above it on the wall of a window with white curtains on it and a picture hanging on the wall above it of a palm tree in a frame above the man on the left of the picture is a man in a black shirt and a gray and
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2410483.jpg,there is a building with graffiti. the graffiti is both pictures and tags of some sort. the building is a light teal blue. the paint has been chipping and large sections of it has the concrete of the building exposed. there is a large vent in the wall of the building as well as a window that is secured by metal bars. there is a tree in front of the building with a thin trunk at the bottom but thickens at the top. there is a little boy standing,"a boy is standing outside on a dirt ground with a baseball bat in his hand and a green shirt on and tan shorts on, and a red scarf around his neck on his neck and a red scarf around his neck on his neck and a white shirt on his shirt and blue shoes on his feet on the ground in front of a wall with graffiti on it and a tree in front of it with a window on the side of it and a window on the side of it with a closed shutter on"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2373042.jpg,a man is standing on top of his snowboard. the snowboard is a royal blue color. there is a mound of snow the man is standing on. there are lights in the background along the ceiling.,a man is standing on a snowboard in a building with a red and white sign in the background and a red and white sign with the word aor on it in red and white letters on it and a red and white flag with the word aor on it in red and white letters on it and a red and white flag with a blue snowboard underneath it and a red and white flag with a red flag on it and a blue pole with a red and white flag on it and a
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2360225.jpg,"there is a fire hydrant in this image, which appears to serve a residential neighborhood. the neighborhood appears to be filled with single family homes. the cement street next to the hydrant, along with the side walk, both appear to be dry. the fire hydrant is red and yellow. some of the paint on the hydrant appears to be chipped. the grass next to the fire hydrant is very well maintained. there are bushes by the homes.","a yellow and red fire hydrant is sitting on the grass in front of a street in a neighborhood on a cloudy day in the middle of the day, there are houses on the other side of the street, and a few trees in the distance, and a few bushes on the other side of the street, and a few bushes in the front of the houses, and a few bushes on the other side of the street, and a few bushes on the other side of the street, and a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2381666.jpg,the bathroom is abandoned. it is white in color. there is only a toilet bowl and toilet tank in the room. there is a lot of dirt on the toilet and the floor. the bowl is empty. the top is on the tank but is covered in black dirt or soot. the top is open on the bowl as well as the seat is lifted. the floor tile has been pulled up or has decomposed with time.,a dirty toilet is in a bathroom with a white wall and a white door on the right side of it and a white toilet seat with a dirty toilet paper on the back of it and a dirty toilet seat on the right side of it and a dirty toilet seat on the left side of it and a dirty toilet seat on the right side of it and a dirty toilet seat on the right side of it and a dirty toilet seat on the right side of the toilet and a dirty floor on the floor
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2400229.jpg,a cat is laying in a backpack. the backpack is blue and has golden straps on it. the backpack is hanging from a wooden door.,a black cat is peeking out of a blue and yellow backpack with yellow straps on the bottom of it and a black tag on the front of it and a black and yellow tag on the bottom of the backpack with a black cat inside of it and a black cat in the back of the backpack with a yellow stripe on the bottom of the backpack and a black and white stripe on the bottom of the backpack with a black and yellow stripe on the bottom of the backpack and a black and white stripe on
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2385685.jpg,"some beautifully made clocks are hanging on the side of a building. the building looks very ancient and has very nice architectural features. the clocks are brown, gray, and a golden yellow color and are very neat.",a large building with a large clock on the front of it and a man standing in front of it in front of it on a cloudy day
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2386869.jpg,pigeons are sitting in a large group. most pigeons are gray but one is a brown color. behind the pigeons is a wall that has white slats on it. the pigeons are all facing different directions.,"a group of pigeons are standing on a roof in a row on a sunny day, with a white building behind them, and a white wall behind them, with a white horizontal pattern on the side of it, and a white building behind it with a white stripe across the top of the roof, and a white building behind the birds with a brown and white stripe on the bottom of the wings, and a white stripe on the bottom of the wings, and a white stripe on the top of the"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2330405.jpg,"a bus is proceeding through traffic and making a turn in the street. the bus is light blue, dark blue, and has white and golden writing on it. the sun is shining very bright and the sky is very cloudy.","a blue bus is driving down a street in a city on a sunny day, with a blue and white striped bridge over it above the bus, and a black car parked on the street behind it on the other side of the street, and a white building with a red and white striped sign on the front of it on the side of the bus, and a red and white sign on the side of the building above the bus that says, coca, on the side of the road, there is"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2349074.jpg,there is a yellow and red and white plane standing on the runway. the landing gear is partially down on the ground with exhaust coming out from the tail. the side of the plane has writing in black. there is a logo of red and yellow on the tail of the plane. on the plane there is twelve passenger windows with a large window for the pilots to see out of.,"a plane is on the runway of an airport on a cloudy day, with trees in the background, and a few clouds of smoke coming from the tail of the plane, as well as a small amount of smoke coming from the engine of the plane, as well as the engine, as the engine, and engine, are visible on the side of the plane, as well as the tail, and the wing of the wing, are visible on the plane, and the tail of the plane is red"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2349400.jpg,a small bird is standing perched on a thin branch. the bird is looking forward. the bird has an orangish beak. the stomach of the bird is fluffy and fat.,a small bird is perched on a branch with a long tail that is orange and black on the tip of its head and a black beak with a red eye and a black nose and a black tail with a black tail on the tip of its head and a black tail on the tip of its head and a black tail on the tip of its head and a black tail on the tip of its head and a black tail on the tip of its head and a black tail on its back and a black
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2360721.jpg,"a surfer wearing a black wet suit and holding a white surfboard under his right arm is standing on the short of a beach at dusk. the man has his right hand on his hip as he stares out into the water. the foamy water is rolling up on the shore at the feet of the surfer. in the water people can be seen swimming and surfing, most of whom are surfing.",a person is standing on a beach looking at the water with their surfboards in their hands and holding a white surfboard in their hands and facing the water with a lot of waves in the water behind them and a lot of trees in the background behind the person and the sun shining down on them and the sun shining down on them and the water is a bit hazy and the sun is shining down on the beach and the person is wearing a black wet suit and a black wet suit and a
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2319902.jpg,there is a red fire hydrant standing on the ground. there are grass and weeds around the fire hydrant. there are trees behind the fire hydrant.,"a red fire hydrant is standing in a field of grass on a sunny day in a forest of trees and bushes on a sunny day with a blue sky above the trees and hills in the distance in the distance, a few clouds are visible in the sky above the trees and the sky is a bright blue with a few clouds in the sky above the trees and bushes in the distance in the distance, and a few trees in the distance in the distance, and a few trees in the distance,"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2382372.jpg,a cat is sitting in a bow. the cat is too big for the bow. the cat is white with black spots. the bowl is orange. the table has red floral prints.,a cat is sitting in a yellow bowl on a table in a kitchen with a woman standing behind it in a black dress and a red and white tablecloth on the table with a red and white tablecloth on it and a bottle of wine in front of the cat on the table with a white napkin in front of it and a silver canister on the table behind it with a red and white tablecloth on it and a red tablecloth on the table with a red and white tablecloth on
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2348951.jpg,a woman is standing in a wooded area on snow covered ground. she is wearing a pink and black coat and black pants. she has skis on her feet and black and a hat on her head. the woman has gloves on her hands that are holding trekking poles in them. a tall tree trunk stands behind the woman. green trees surrounds the woman on all sides of the woods.,"a woman is standing on skis in the snow in a forest of trees on a sunny day, she is wearing a pink jacket and black pants, and a pair of skis on her feet, and a pair of ski poles in her hands, and a pair of skis in her hands, and a pair of skis in her hands, and a pair of skis in her hands, she is holding ski poles in her hands and is smiling at the camera as she stands in front"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2378426.jpg,a boy puts a glove on his hand. the boy is wearing a jacket. the boy is wearing shorts. the boy is standing by a suitcase. the boy is in front of a chair. the suitcase is on another chair. the boy is looking down. there are flowers in a vase. there are other things on the mantel. the boy has short hair.,a woman is wearing a coat and is leaning on a chair in a room with a piano in the background and a window behind her on the wall with a potted plant on top of it and a white cat sleeping on the chair in front of it on the floor of the room in front of the window is a dresser with a wooden frame and a shelf above it with a mirror on top of it and a shelf with a bunch of folded towels on it above the dresser and a chair with a
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2342963.jpg,this is a image of a female tennis athlete. she is wearing a white ball cap that has a mint green logo. her top is white the neck is trimmed in mint green. the side of the top has a mint green stripe extending to the back. she is wearing a white pleated tennis skirt that has a matching mint green logo on the her left side. she is holding her racquet with her right hand and hitting the yellow tennis ball.,"a woman is playing tennis on a tennis court on a sunny day, she is wearing a white cap, a white shirt, and a white skirt with green designs on the side of it, and a white hat with a green design on the front of it, and a white tennis racket with a yellow tennis ball in the air, and a man in an orange jacket and white pants is behind her on the court with a blue wall behind her, and a black net behind the woman with a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2322025.jpg,tower bridge is seen over the river thames on a stormy day. the sky is full of dark ominous storm clouds. the clock tower is seen on the right.,"a large clock tower is in the distance of the image, with a large clock face on it and a clock tower below it, and a bridge over it that is in front of the clock tower and the big ben tower in the distance, with a cloudy sky above the clock tower and the big ben in the distance, and the houses of parliament in the background, and the houses of parliament in the distance, with a reflection of the sun in the clouds above the bridge and the houses of parliament"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2366203.jpg,"a person is skiing down a snow covered slope in a competition. he is wearing a black helmet and a blue white red spandex body suit, green gloves and yellow boots. he has green and black ski poles and white and black skis.","a man is skiing down a hill on skis in the snow, he is wearing a white and red ski suit with blue stripes on the bottom and a black helmet on his head and a black helmet on his head and a blue and white helmet on his head and a pair of skis in his hands and a pair of ski poles in his hands and a pair of orange and black skis in his hands and a blue and white ski pole in his hand and a blue flag in his hand"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2385145.jpg,"this is an outdoor scene of a lake or pond with cement walls around it. snow is also on the ground. in the pond are various ducks, geese and swans. blue and grey pigeons, as well as some canadian geese are on the snowy ground. further in the background is a large white building. the building has many windows and chimneys. the sky overhead is a vast gray cloud.",there are many birds in the water and some of them are standing on the snow and looking at the water and they are all looking at something that is going on in the water and there is a building in the background that looks like a palace or palace with a clock on the top of it and a clock on the roof of it and a clock on the top of the building that says it is not open on the clock and there are many birds all around the pond and there are some of them
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2387488.jpg,there are several small teddy bears sitting on a black counter. there is a small book in front of them. there is a bear that is wearing a red hat.,"a table is covered with a blue tablecloth and a white picture frame on it, with a white border around it, and a white border around it on the bottom of the table is a picture of winnie the pooh and other winnie the pooh figurines on display in a glass case on top of the table, with a white border around the bottom of the table, and a white border around the bottom of the table with a white border around the edges of the edges of the table"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2410707.jpg,"a man in a white and red shirt, and a helmet is riding a bmx dirt bike. there is a white tag with "" 46 "" on the front of the bike. the bike is high in the air, and there is the head of a man in yellow earphone watching the biker. there are trees in the background and a few cars parked on the grass near the trees.",a man is riding a motorcycle on a dirt bike in the air on a sunny day in a field of grass with a lot of trees in the background on the hill behind him is a man with a yellow shirt and black helmet on and a black helmet on his head is watching the man jump on the dirt bike in the air on a sunny day with a blue sky above and a few clouds in the sky above the trees on the hill behind him is a man with a black and white helmet on
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2347551.jpg,the photo was taken at a train station. there is an orange bench on the platform. the man is sitting on the orange bench. the orange bench is made of wood. the man is a monk and wearing a mustard colored traditional outfit. the man has low eyes and is older in age. the floor is black and marbled. there is a silver train in the back. the train has blue writing and a blue stripe going across it.,"a monk is sitting on a bench in a train station, waiting for a train to pass by on a cloudy day, with a blue plastic bag on the platform, and a blue plastic trash can on the platform, and a blue plastic bag on the platform, as well as a blue plastic bag, and a blue plastic trash can, are on the platform, and the train is parked on the platform, and the train is gray and blue, with windows on the side of the train, and"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2401096.jpg,a giraffe is walking on the ground. there is a silver steel fence in front of the giraffe. there is a brick building behind the giraffe with a doorway in it.,"a giraffe is walking in a zoo enclosure, and it is walking towards the camera with its mouth wide open and its legs bent forward and feet wide and feet wide and feet wide are visible as it is walking towards the door of the enclosure, and the door is open and the window is closed and the wall is made of a tan brick with a black frame and a window with a black frame and a window with a black frame and a black frame with a black frame and a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2401278.jpg,this photo is taken inside of a kids room. there is a small wooden bunk bed sitting against a painted wall. the bed has two green and one blue pillow on it. a dresser with four wooden drawers is sitting underneath the bunk bed. a small wooden table is sitting beside the bed with a chair in front of it. the floor is made from light hardwood.,a wooden bunk bed with a blue mattress is sitting against a gray wall in a room with a white wall and a wooden floor in front of it on the wall is a shelf with a blue cushion on it and a shelf with a green pillow on top of it with a ladder on it and a shelf with a shelf with a chair underneath it on the bottom of it and a shelf with a shelf with a chair underneath it on it with a red potted plant on top of it on the floor
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2407341.jpg,"there are many people sitting on a beach on a clear, blue sky day. there are three boats sitting in the water. one boat is yellow, while the other two are smaller and white. there are various different umbrellas shading the people from the sun. behind the sandy beach there are many green, lively trees. some people are riding in a boat. some are sunbathing and some are standing in the area between the water and sand.","there are several boats in the water on the beach of a beach with people on it and a few umbrellas on the beach behind them on a sunny day in the background, there are many trees on the beach and a few people on the beach in the water on the other side of the beach are on the sand and there are many people on the beach in the water on the sand and there are many umbrellas on the beach and some people on the sand on the beach in the water and"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2337809.jpg,some food is displayed on a plate. they are both in their own separate paper containers. there are two birds on the table next to the plates. there are also two glasses of water on the table.,there is a white plate on the table with a white plate on it with a white plate on it with a white plate on it with a white plate with a white plate with a white plate with a red plate with a green plate with a red plate with a black plate with a white plate with a red plate and a black plate with a white plate with a red plate and a black plate with a white plate with a red plate and a black plate with a white plate and a glass with a
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2377815.jpg,"a man in a soccer uniform is playing the game on a field. he is about to kick the gold and white ball. his uniform consists of a white shirt, blue shorts / socks & black nike shoes.",a man is kicking a soccer ball on a field of grass in a white and blue uniform with a yellow stripe on the side of it and a white and blue stripe on the front of the shirt and blue and yellow stripes on the bottom of the shirt and blue and white shorts on the bottom of the shirt and blue and white socks on the bottom of the shorts are black and white with a gold stripe on the bottom of the shorts and a white and blue stripe on the bottom of the shorts is
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/364.jpg,a red light at an intersection. some people are sitting on a bench across the street. there are three flag poles to the east of the picture. the sky is very clear but there are a few clouds in the air.,a street is surrounded by trees with yellow leaves on them and a red light hanging from the pole on the pole is a red light on the pole and a black pole with a red light on it is on the corner of the street and a person is walking on the sidewalk on the sidewalk in front of the street with a red car on the street behind them and a white building in the background on the other side of the street with a flag pole on it and a white pole with a red light
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2322189.jpg,the photo was taken on a boardwalk. the boardwalk is made of wood. the person with their back turned is a woman. the woman is wearing a black coat with a fur hood and black pants. the woman is holding a red umbrella. there are other people on the boardwalk in the distance. there is water on the left side. the water has a few boats in it. there are trees straight ahead in the distance.,"a woman is standing on a bridge looking at a body of water with a red umbrella over her head and a green boat behind her on the other side of the bridge, and a man in a green shirt is standing behind her looking at the water and a woman in a black coat is standing on the other side of the bridge looking at the water and a man in a green shirt is standing behind her on the other side of the bridge looking at the water and a bridge across the river"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2367022.jpg,a man is standing in a room looking at a camera. the shirt he ' s wearing is red and grey plaid. he is wearing black pants. on the table are bottles of liquor and a almost empty wine glass. behind him are wooden shelves and an old tv.,a man is standing in a room with a table in front of him and looking at his cell phone in his hand and holding it in his hand with a smile on his face and a watch on his wrist and a watch on his wrist is on his wrist and he is wearing a red and white checkered shirt and black pants and a pair of black shoes with a black band on his feet and a pair of black glasses on his feet and a pair of black flip - flops on his feet
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2348439.jpg,the boat is parked in the water and sitting still. the boat is painted red and white. there is a white small truck parked on the road. the man standing next to the truck is wearing black.,"a white and red boat is in the water on a cloudy day, with a white van parked on the dock behind it, and a man in a black shirt standing on the dock behind it on a cloudy day, wearing a black shirt and black pants, and a black hat, is standing on the dock, and looking at the boat, with a blue flag hanging from the top of the boat, and a blue buoy hanging from the side of the boat, and a blue flag on the"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2345509.jpg,a group of people are standing around the arch. some of them are riding skateboards. there is a bike rack on the side. here are lights on the arch. there are many buildings behind the arch. there are lights on the street. the night is dark. there are people on the street. there are no cars. there are others standing around.,a large white arch is lit up in the evening with a yellow metal frame and a clock on the top of it and a man in a blue shirt is standing in front of it with his arms raised in the air and a suitcase in front of him on the ground in front of them is a sidewalk with people walking on it and a traffic cone in front of them and a building in the background in the distance with a blue sky above it and a few buildings in the background
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2383410.jpg,two airplanes are flying in the sky on a cloudy day. one of the planes has longer wings than the other plane. there is a long line in the middle of the two planes. a red stoplight can be seen below the planes. there is a large tree on the left side of the photo.,two planes are flying in the sky above a tree and a traffic light on a pole in front of them on a cloudy day
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2353250.jpg,outside of the shack are a large amount of stands where vendors sell food and such in the city. you can see two men bending over working. and a third man standing outside shirtless.,"a man is standing outside on a street in front of a building with a sign on the side of it that says, ` i want my tuvet ' in white writing on the front of it and a man standing behind the sign with a backpack on his back of it and another man standing behind him behind him with a backpack on his back of the building behind him and a woman in a white shirt and black pants is standing in front of the building behind them with a pile of bananas on the"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2389906.jpg,a wall with lots of windows. the windows are clear. there is a moving object behind the wall. there is a platform for loading passengers near the train. there is lots of metal framing around the windows.,"a train is moving on the train station, and the doors are open and the train is moving on the tracks and the train is moving on the platform and the platform is empty and the train is moving on the tracks and the platform is empty and the platform is empty and the platform is empty and the platform is empty and the platform is empty and the platform is empty and the platform is empty and the platform is empty and the platform is empty and the platform is empty and empty and the platform is"
